***Manometre***
Pression mano(Bars);Pression moyenne(Bars);Pression min(Bars);Pression max(Bars);Erreur(%);Resultat;
1.5;1.43999999999998;1.40103092783504;1.45670103092782;4.00000000000107;0;
2;1.83278350515462;1.82474226804122;1.84020618556699;8.3608247422689;-2;
3;2.74948453608245;2.73092783505152;2.77113402061854;8.35051546391822;-2;
4;2.75659793814431;2.74329896907214;2.780412371134;31.0850515463923;-3;

***Ecart pression***
Troncon;P1(Bars);P2(Bars);Erreur equilibre(%);Erreur perte de charge(%);
1;0.12;3.05;1.58201498751043;2441.66666666667;
2;0.12;2.94;2.52797347699957;2350;
3;0.12;2.94;2.52797347699957;2350;
4;0.12;2.94;2.52797347699957;2350;
5;0.12;2.94;2.52797347699957;2350;
6;-0.03;3.08;2.70946227594834;2980;
7;-0.03;3.08;2.70946227594834;2980;
8;-0.03;3.08;2.70946227594834;2980;
9;-0.03;3.02;0.45738045738047;2920;

***Controle buse***
Ref;H/V;Marque/Type Modele (ou fonctionnement);Calibre;Pression de controle ( bar );Debit nominal (l/min);Jeu;Troncon;Niveau;Buse troncon;Numero Buse;Debit mesure (l/min);Pression mesuree (bar);L/R;Debit equivalent@3Bars
;;TEEJET XR;rouge;;1.58;;7;1;1;49;1.50029993057781;2.08240601503762;;1.80076073210989;
;;TEEJET XR;rouge;;1.58;;7;1;2;50;1.42224690270213;2.09786184210528;;1.70077624819089;
;;TEEJET XR;rouge;;1.58;;7;1;3;51;1.31047709067607;2.10186090225566;;1.56562617919283;
;;TEEJET XR;rouge;;1.58;;7;1;4;52;1.40605222685037;2.11375000000002;;1.6750789058114;
;;TEEJET XR;rouge;;1.58;;7;1;5;53;1.44215838940511;1.95032894736844;;1.78862647445948;
;;TEEJET XR;rouge;;1.58;;7;1;6;54;1.21224708960803;2.13644736842107;;1.43650015862215;
;;TEEJET XR;rouge;;1.58;;7;1;7;55;1.44003449749012;2.1311513157895;;1.7085448365561;
;;TEEJET XR;rouge;;1.58;;7;1;8;56;1.5151671739827;2.1311513157895;;1.79768683051651;
;;TEEJET XR;rouge;;1.58;;8;1;1;57;1.51861849834455;2.12650375939852;;1.80374954967322;
;;TEEJET XR;rouge;;1.58;;8;1;2;58;1.52074239025954;2.12812500000002;;1.80558406186219;
;;TEEJET XR;rouge;;1.58;;8;1;3;59;1.5249901740895;2.11656015037596;;1.81556735470866;
;;TEEJET XR;rouge;;1.58;;8;1;4;60;1.51012293068461;2.13758223684213;;1.78900483234143;
;;TEEJET XR;rouge;;1.58;;8;1;5;61;1.48914949802414;2.11122807017546;;1.77513485314655;
;;TEEJET XR;rouge;;1.58;;8;1;6;62;1.11561000747624;2.13515037593987;;1.32238768200758;
;;TEEJET XR;rouge;;1.58;;8;1;7;63;1.34791068567767;2.1455263157895;;1.59387706250367;
;;TEEJET XR;rouge;;1.58;;8;1;8;64;1.45198138951191;2.12030701754388;;1.72711915925636;
;;TEEJET XR;rouge;;1.58;;9;1;1;65;1.47428225461925;2.12547697368423;;1.75151178291283;
;;TEEJET XR;rouge;;1.58;;9;1;2;66;1.50401674142903;2.11483082706769;;1.79132951510205;
;;TEEJET XR;rouge;;1.58;;9;1;3;67;1.49313179536474;2.14250000000002;;1.76684460879822;
;;TEEJET XR;rouge;;1.58;;9;1;4;68;1.51012293068461;2.14855263157897;;1.78443170587681;
;;TEEJET XR;rouge;;1.58;;9;1;5;69;1.50799903876963;2.09294407894739;;1.80543925005757;
;;TEEJET XR;rouge;;1.58;;9;1;6;70;1.50587514685464;2.11526315789476;;1.79335963510369;
;;TEEJET XR;rouge;;1.58;;9;1;7;71;1.40605222685037;2.12347744360904;;1.67123781508378;
;;TEEJET XR;rouge;;1.58;;9;1;8;72;1.45277784898003;2.12131578947371;;1.72765560900635;

***Vitesse***
Parcours;Distance;Temps;Vitesse mesuree(km/h);Vitesse compteur(km/h);
1;0;0;0;0;
2;0;0;0;0;

***Debit***
Mesure;Debit theorique ( L/min);Debit affiche(L/min);erreur(%);
1;34.7482614012604;98;182.028498831442

