***Manometre***
Pression mano(Bars);Pression moyenne(Bars);Pression min(Bars);Pression max(Bars);Erreur(%);Resultat;
1.5;1.7761855670103;1.76907216494845;1.78453608247422;18.4123711340202;-3;
2;2.36969072164948;2.35670103092783;2.37835051546391;18.4845360824738;-2;
3;3.51742268041236;3.48556701030926;3.53195876288658;17.2474226804119;-3;
4;4.41123711340204;4.29896907216493;4.45360824742266;10.2809278350511;-2;

***Ecart pression***
Troncon;P1(Bars);P2(Bars);Erreur equilibre(%);Erreur perte de charge(%);
1;-0.02;3.24;0.95529231944975;3140;
2;-0.02;3.26;0.26768642447417;3160;
3;-0.02;3.26;0.26768642447417;3160;
4;-0.02;3.26;0.26768642447417;3160;
5;-0.02;3.24;0.95529231944975;3140;
6;-0.01;3.31;1.455938697318;3210;
7;-0.01;3.28;0.42097206276312;3180;
8;-0.01;3.28;0.42097206276312;3180;
9;-0.01;3.28;0.42097206276312;3180;

***Controle buse***
Ref;H/V;Marque/Type Modele (ou fonctionnement);Calibre;Pression de controle ( bar );Debit nominal (l/min);Jeu;Troncon;Niveau;Buse troncon;Numero Buse;Debit mesure (l/min);Pression mesuree (bar);L/R;Debit equivalent@3Bars
;;TEEJET XR;bleu;;1.18;;7;1;1;49;1.20295506247998;3.8538815789474;;1.06135543625824;
;;TEEJET XR;bleu;;1.18;;7;1;2;50;1.25313200897149;3.81907894736845;;1.1106523316545;
;;TEEJET XR;bleu;;1.18;;7;1;3;51;1.26587536046139;3.85236842105266;;1.117088721183;
;;TEEJET XR;bleu;;1.18;;7;1;4;52;1.25870722524832;3.85690789473687;;1.1101092428042;
;;TEEJET XR;bleu;;1.18;;7;1;5;53;1.31047709067607;3.86220394736845;;1.15497466760469;
;;TEEJET XR;bleu;;1.18;;7;1;6;54;1.2717160632276;3.8395065789474;;1.12412103938876;
;;TEEJET XR;bleu;;1.18;;7;1;7;55;1.23826476556659;3.85712406015041;;1.09204953659029;
;;TEEJET XR;bleu;;1.18;;7;1;8;56;1.25127360354587;3.85425986842108;;1.103932231874;
;;TEEJET XR;bleu;;1.18;;8;1;1;57;1.2717160632276;3.87166118421056;;1.11944332763248;
;;TEEJET XR;bleu;;1.18;;8;1;2;58;1.2717160632276;3.85001461988307;;1.12258593081537;
;;TEEJET XR;bleu;;1.18;;8;1;3;59;1.2510081170565;3.85917763157898;;1.10299456001566;
;;TEEJET XR;bleu;;1.18;;8;1;4;60;1.24941519812026;3.85879934210529;;1.10164410269973;
;;TEEJET XR;bleu;;1.18;;8;1;5;61;1.25313200897149;3.86918128654974;;1.10343793749749;
;;TEEJET XR;bleu;;1.18;;8;1;6;62;1.26428244152515;3.86674342105266;;1.11360726661262;
;;TEEJET XR;bleu;;1.18;;8;1;7;63;1.26614084695077;3.85669172932334;;1.11669657440696;
;;TEEJET XR;bleu;;1.18;;8;1;8;64;1.24198157641782;3.85652960526319;;1.09541187860994;
;;TEEJET XR;bleu;;1.18;;9;1;1;65;1.24198157641782;3.84707236842108;;1.0967574746476;
;;TEEJET XR;bleu;;1.18;;9;1;2;66;1.26799925237638;3.86069078947371;;1.11775627101323;
;;TEEJET XR;bleu;;1.18;;9;1;3;67;1.21277806258678;3.85020676691732;;1.07053268984071;
;;TEEJET XR;bleu;;1.18;;9;1;4;68;1.23454795471537;3.84593750000003;;1.09035389804066;
;;TEEJET XR;bleu;;1.18;;9;1;5;69;1.26162757663142;3.85690789473687;;1.11268482908637;
;;TEEJET XR;bleu;;1.18;;9;1;6;70;1.22525592758731;3.87922697368424;;1.0774939594378;
;;TEEJET XR;bleu;;1.18;;9;1;7;71;1.23454795471537;3.83723684210529;;1.09158934754152;
;;TEEJET XR;bleu;;1.18;;9;1;8;72;1.28499038769625;3.83723684210529;;1.13619063038007;

***Vitesse***
Parcours;Distance;Temps;Vitesse mesuree(km/h);Vitesse compteur(km/h);
1;93.42;32;10.50975;10;
2;57.67;19;10.9269473684211;10;

***Debit***
Mesure;Debit theorique ( L/min);Debit affiche(L/min);erreur(%);
1;29.783664049984;94;215.609254261819

