***Manometre***
Pression mano(Bars);Pression moyenne(Bars);Pression min(Bars);Pression max(Bars);Erreur(%);Resultat;
1.5;1.53278350515463;1.52474226804123;1.54329896907216;2.1855670103089;0;
2;2.01989690721649;1.99793814432989;2.04432989690721;0.99484536082435;0;
3;2.89670103092782;2.88865979381442;2.90412371134019;3.44329896907256;-2;
4;1.44463917525773;-0.01546391752577;2.91958762886597;63.8840206185568;-3;

***Ecart pression***
Troncon;P1(Bars);P2(Bars);Erreur equilibre(%);Erreur perte de charge(%);
1;-0.02;2.95;0.76886112445939;2850;
2;-0.02;2.95;0.76886112445939;2850;
3;-0.02;2.99;0.77034183919117;2890;
4;-0.02;2.99;0.77034183919117;2890;
5;-0.02;2.97;0.00000000000001;2870;
6;-0.02;2.97;0.00000000000001;2870;
7;-0.02;2.97;0.00000000000001;2870;
8;-0.02;2.97;0.00000000000001;2870;

***Controle buse***
Ref;H/V;Marque/Type Modele (ou fonctionnement);Calibre;Pression de controle ( bar );Debit nominal (l/min);Jeu;Troncon;Niveau;Buse troncon;Numero Buse;Debit mesure (l/min);Pression mesuree (bar);L/R;Debit equivalent@3Bars
;;TEEJET XR;marron;;1.97;;5;1;10;50;1.15463652141408;1.92374060150378;;1.44189176684522;
;;TEEJET XR;marron;;1.97;;6;1;1;51;1.28472490120688;1.93267543859651;;1.60063130140199;
;;TEEJET XR;marron;;1.97;;6;1;2;52;1.37844163195557;1.93671052631581;;1.71560242773303;
;;TEEJET XR;marron;;1.97;;6;1;3;53;1.39543276727545;1.93325187969927;;1.73830237518988;
;;TEEJET XR;marron;;1.97;;6;1;4;54;1.37021155078501;1.93633223684213;;1.70552587940695;
;;TEEJET XR;marron;;1.97;;6;1;5;55;1.39994603759479;1.92763157894739;;1.74646508132951;
;;TEEJET XR;marron;;1.97;;6;1;6;56;1.37206995621062;1.93708881578949;;1.70750551618973;
;;TEEJET XR;marron;;1.97;;6;1;7;57;1.3683531453594;1.93595394736844;;1.70337908775959;
;;TEEJET XR;marron;;1.97;;6;1;8;58;1.33596379365588;1.9321710526316;;1.66468677782564;
;;TEEJET XR;marron;;1.97;;6;1;9;59;1.3741938481256;1.93402046783628;;1.71150469325927;
;;TEEJET XR;marron;;1.97;;6;1;10;60;1.36463633450817;1.93454887218047;;1.69936905272476;
;;TEEJET XR;marron;;1.97;;7;1;1;61;1.36649473993378;1.94444444444447;;1.69734772269142;
;;TEEJET XR;marron;;1.97;;7;1;2;62;1.35295492897576;1.94209064327488;;1.68154776680166;
;;TEEJET XR;marron;;1.97;;7;1;3;63;1.30198152301613;1.94843750000002;;1.61555671448374;
;;TEEJET XR;marron;;1.97;;7;1;4;64;1.33304344227278;1.94319548872183;;1.65632929575057;
;;TEEJET XR;marron;;1.97;;7;1;5;65;1.36277792908256;1.93065789473686;;1.69876402797067;
;;TEEJET XR;marron;;1.97;;7;1;6;66;1.35083103706077;1.94276315789476;;1.67861743030441;
;;TEEJET XR;marron;;1.97;;7;1;7;67;1.3534859019545;1.93584586466168;;1.68491880078434;
;;TEEJET XR;marron;;1.97;;7;1;8;68;1.3683531453594;1.93973684210528;;1.70171730345011;
;;TEEJET XR;marron;;1.97;;7;1;9;69;1.09888435864574;1.93973684210528;;1.36659935626996;
;;TEEJET XR;marron;;1.97;;7;1;10;70;1.29985763110115;1.93065789473686;;1.62033104446031;
;;TEEJET XR;marron;;1.97;;8;1;1;71;1.3534859019545;1.95486842105265;;1.67670090326652;
;;TEEJET XR;marron;;1.97;;8;1;2;72;1.3338399017409;1.93368421052634;;1.66138986583096;
;;TEEJET XR;marron;;1.97;;8;1;3;73;1.34445936131582;1.93368421052634;;1.67461713733134;
;;TEEJET XR;marron;;1.97;;8;1;4;74;1.33861865854961;1.93368421052634;;1.66734213800613;
;;TEEJET XR;marron;;1.97;;8;1;5;75;1.34047706397522;1.93368421052634;;1.6696569105187;
;;TEEJET XR;marron;;1.97;;8;1;6;76;1.35083103706077;1.93368421052634;;1.68255350023158;
;;TEEJET XR;marron;;1.97;;8;1;7;77;1.26375146854641;1.93368421052634;;1.57408987392839;
